 443, 276.863
 444, 276.857
 445, 276.851
 446, 276.845
 447, 276.838
 448, 276.832
 449, 276.825
 450, 276.817
 451, 276.810
 452, 276.802
 453, 276.795
 454, 276.787
 455, 276.779
 456, 276.771
 457, 276.764
 458, 276.756
 459, 276.748
 460, 276.740
 461, 276.732
 462, 276.725
 463, 276.717
 464, 276.710
 465, 276.703
 466, 276.695
 467, 276.688
 468, 276.681
 469, 276.673
 470, 276.666
 471, 276.659
 472, 276.651
 473, 276.644
 474, 276.636
 475, 276.628
 476, 276.620
 477, 276.612
 478, 276.603
 479, 276.595
 480, 276.586
 481, 276.577
 482, 276.567
 483, 276.558
 484, 276.548
 485, 276.537
 486, 276.526
 487, 276.515
 488, 276.504
 489, 276.492
 490, 276.479
 491, 276.467
 492, 276.453
 493, 276.440
 494, 276.425
 495, 276.410
 496, 276.395
 497, 276.379
 498, 276.362
 499, 276.345
 500, 276.327
 501, 276.308
 502, 276.289
 503, 276.270
 504, 276.250
 505, 276.230
 506, 276.210
 507, 276.189
 508, 276.169
 509, 276.149
 510, 276.130
 511, 276.110
 512, 276.092
 513, 276.074
 514, 276.056
 515, 276.039
 516, 276.024
 517, 276.009
 518, 275.995
 519, 275.983
 520, 275.972
 521, 275.962
 522, 275.954
 523, 275.947
 524, 275.943
 525, 275.940
 526, 275.939
 527, 275.940
 528, 275.943
 529, 275.948
 530, 275.956
 531, 275.966
 532, 275.979
 533, 275.995
 534, 276.013
 535, 276.034
 536, 276.058
 537, 276.085
 538, 276.115
 539, 276.148
 540, 276.184
 541, 276.222
 542, 276.262
 543, 276.305
 544, 276.349
 545, 276.395
 546, 276.442
 547, 276.490
 548, 276.539
 549, 276.589
 550, 276.639
 551, 276.689
 552, 276.740
 553, 276.790
 554, 276.840
 555, 276.889
 556, 276.938
 557, 276.985
 558, 277.032
 559, 277.076
 560, 277.120
 561, 277.161
 562, 277.200
 563, 277.236
 564, 277.270
 565, 277.302
 566, 277.330
 567, 277.355
 568, 277.377
 569, 277.395
 570, 277.409
 571, 277.419
 572, 277.425
 573, 277.426
 574, 277.424
 575, 277.417
 576, 277.407
 577, 277.394
 578, 277.378
 579, 277.360
 580, 277.339
 581, 277.317
 582, 277.293
 583, 277.269
 584, 277.243
 585, 277.217
 586, 277.192
 587, 277.166
 588, 277.142
 589, 277.118
 590, 277.096
 591, 277.075
 592, 277.057
 593, 277.041
 594, 277.027
 595, 277.017
 596, 277.010
 597, 277.007
 598, 277.007
 599, 277.011
 600, 277.018
 601, 277.028
 602, 277.041
 603, 277.058
 604, 277.076
 605, 277.098
 606, 277.122
 607, 277.148
 608, 277.176
 609, 277.207
 610, 277.240
 611, 277.274
 612, 277.310
 613, 277.348
 614, 277.388
 615, 277.429
 616, 277.471
 617, 277.514
 618, 277.558
 619, 277.604
 620, 277.650
 621, 277.696
 622, 277.744
 623, 277.791
 624, 277.839
 625, 277.887
 626, 277.935
 627, 277.983
 628, 278.031
 629, 278.078
 630, 278.125
 631, 278.172
 632, 278.217
 633, 278.262
 634, 278.306
 635, 278.349
 636, 278.392
 637, 278.433
 638, 278.474
 639, 278.515
 640, 278.554
 641, 278.593
 642, 278.631
 643, 278.668
 644, 278.704
 645, 278.740
 646, 278.776
 647, 278.810
 648, 278.844
 649, 278.878
 650, 278.911
 651, 278.943
 652, 278.974
 653, 279.005
 654, 279.036
 655, 279.066
 656, 279.095
 657, 279.124
 658, 279.153
 659, 279.180
 660, 279.208
 661, 279.235
 662, 279.262
 663, 279.288
 664, 279.313
 665, 279.339
 666, 279.364
 667, 279.388
 668, 279.412
 669, 279.436
 670, 279.460
 671, 279.482
 672, 279.505
 673, 279.526
 674, 279.547
 675, 279.567
 676, 279.587
 677, 279.605
 678, 279.623
 679, 279.639
 680, 279.654
 681, 279.668
 682, 279.681
 683, 279.692
 684, 279.702
 685, 279.711
 686, 279.718
 687, 279.723
 688, 279.727
 689, 279.729
 690, 279.729
 691, 279.727
 692, 279.723
 693, 279.717
 694, 279.709
 695, 279.699
 696, 279.687
 697, 279.672
 698, 279.655
 699, 279.635
 700, 279.613
 701, 279.589
 702, 279.563
 703, 279.535
 704, 279.505
 705, 279.473
 706, 279.440
 707, 279.405
 708, 279.369
 709, 279.332
 710, 279.295
 711, 279.256
 712, 279.217
 713, 279.177
 714, 279.137
 715, 279.097
 716, 279.057
 717, 279.017
 718, 278.977
 719, 278.938
 720, 278.899
 721, 278.862
 722, 278.825
 723, 278.788
 724, 278.754
 725, 278.720
 726, 278.688
 727, 278.658
 728, 278.629
 729, 278.602
 730, 278.578
 731, 278.555
 732, 278.535
 733, 278.516
 734, 278.500
 735, 278.485
 736, 278.472
 737, 278.461
 738, 278.451
 739, 278.443
 740, 278.436
 741, 278.431
 742, 278.427
 743, 278.424
 744, 278.422
 745, 278.422
 746, 278.422
 747, 278.423
 748, 278.425
 749, 278.428
 750, 278.431
 751, 278.435
 752, 278.439
 753, 278.444
 754, 278.449
 755, 278.454
 756, 278.459
 757, 278.465
 758, 278.470
 759, 278.476
 760, 278.481
 761, 278.486
 762, 278.491
 763, 278.495
 764, 278.499
 765, 278.502
 766, 278.505
 767, 278.507
 768, 278.509
 769, 278.510
 770, 278.511
 771, 278.511
 772, 278.511
 773, 278.511
 774, 278.511
 775, 278.510
 776, 278.510
 777, 278.509
 778, 278.508
 779, 278.507
 780, 278.506
 781, 278.505
 782, 278.505
 783, 278.504
 784, 278.504
 785, 278.504
 786, 278.504
 787, 278.505
 788, 278.506
 789, 278.507
 790, 278.509
 791, 278.511
 792, 278.514
 793, 278.518
 794, 278.522
 795, 278.526
 796, 278.532
 797, 278.538
 798, 278.545
 799, 278.553
 800, 278.562
 801, 278.572
 802, 278.582
 803, 278.593
 804, 278.606
 805, 278.618
 806, 278.632
 807, 278.646
 808, 278.661
 809, 278.676
 810, 278.692
 811, 278.708
 812, 278.725
 813, 278.742
 814, 278.759
 815, 278.777
 816, 278.795
 817, 278.814
 818, 278.832
 819, 278.851
 820, 278.870
 821, 278.889
 822, 278.909
 823, 278.928
 824, 278.947
 825, 278.966
 826, 278.986
 827, 279.005
 828, 279.023
 829, 279.042
 830, 279.060
 831, 279.079
 832, 279.097
 833, 279.114
 834, 279.131
 835, 279.148
 836, 279.164
 837, 279.180
 838, 279.195
 839, 279.210
 840, 279.224
 841, 279.238
 842, 279.250
 843, 279.262
 844, 279.274
 845, 279.284
 846, 279.294
 847, 279.303
 848, 279.311
 849, 279.317
 850, 279.324
 851, 279.328
 852, 279.332
 853, 279.335
 854, 279.337
 855, 279.337
 856, 279.336
 857, 279.334
 858, 279.331
 859, 279.327
 860, 279.321
 861, 279.314
 862, 279.306
 863, 279.297
 864, 279.288
 865, 279.277
 866, 279.266
 867, 279.254
 868, 279.241
 869, 279.228
 870, 279.214
 871, 279.200
 872, 279.186
 873, 279.171
 874, 279.156
 875, 279.141
 876, 279.126
 877, 279.111
 878, 279.096
 879, 279.081
 880, 279.067
 881, 279.052
 882, 279.038
 883, 279.025
 884, 279.012
 885, 278.999
 886, 278.988
 887, 278.976
 888, 278.966
 889, 278.956
 890, 278.948
 891, 278.940
 892, 278.934
 893, 278.928
 894, 278.924
 895, 278.921
 896, 278.919
 897, 278.919
 898, 278.920
 899, 278.923
 900, 278.927
 901, 278.933
 902, 278.939
 903, 278.947
 904, 278.955
 905, 278.965
 906, 278.975
 907, 278.986
 908, 278.998
 909, 279.010
 910, 279.023
 911, 279.036
 912, 279.050
 913, 279.063
 914, 279.077
 915, 279.091
 916, 279.104
 917, 279.118
 918, 279.131
 919, 279.144
 920, 279.157
 921, 279.169
 922, 279.180
 923, 279.191
 924, 279.201
 925, 279.210
 926, 279.218
 927, 279.225
 928, 279.231
 929, 279.236
 930, 279.239
 931, 279.241
 932, 279.242
 933, 279.241
 934, 279.238
 935, 279.234
 936, 279.227
 937, 279.219
 938, 279.209
 939, 279.196
 940, 279.182
 941, 279.164
 942, 279.145
 943, 279.123
 944, 279.099
 945, 279.072
 946, 279.043
 947, 279.011
 948, 278.978
 949, 278.944
 950, 278.908
 951, 278.872
 952, 278.836
 953, 278.799
 954, 278.763
 955, 278.728
 956, 278.694
 957, 278.661
 958, 278.630
 959, 278.601
 960, 278.575
 961, 278.551
 962, 278.531
 963, 278.514
 964, 278.501
 965, 278.493
 966, 278.488
 967, 278.489
 968, 278.495
 969, 278.507
 970, 278.524
 971, 278.546
 972, 278.573
 973, 278.605
 974, 278.641
 975, 278.681
 976, 278.726
 977, 278.773
 978, 278.824
 979, 278.878
 980, 278.935
 981, 278.994
 982, 279.056
 983, 279.119
 984, 279.184
 985, 279.251
 986, 279.318
 987, 279.387
 988, 279.456
 989, 279.526
 990, 279.595
 991, 279.664
 992, 279.733
 993, 279.801
 994, 279.868
 995, 279.934
 996, 279.998
 997, 280.060
 998, 280.120
 999, 280.178
1000, 280.233
1001, 280.285
1002, 280.334
1003, 280.380
1004, 280.422
1005, 280.459
1006, 280.493
1007, 280.523
1008, 280.549
1009, 280.572
1010, 280.593
1011, 280.611
1012, 280.628
1013, 280.643
1014, 280.657
1015, 280.670
1016, 280.684
1017, 280.697
1018, 280.711
1019, 280.726
1020, 280.743
1021, 280.761
1022, 280.782
1023, 280.805
1024, 280.832
1025, 280.861
1026, 280.895
1027, 280.933
1028, 280.974
1029, 281.018
1030, 281.065
1031, 281.116
1032, 281.169
1033, 281.224
1034, 281.282
1035, 281.342
1036, 281.403
1037, 281.466
1038, 281.530
1039, 281.595
1040, 281.661
1041, 281.728
1042, 281.796
1043, 281.863
1044, 281.930
1045, 281.997
1046, 282.064
1047, 282.129
1048, 282.194
1049, 282.258
1050, 282.320
1051, 282.381
1052, 282.439
1053, 282.496
1054, 282.550
1055, 282.602
1056, 282.651
1057, 282.697
1058, 282.740
1059, 282.779
1060, 282.815
1061, 282.848
1062, 282.878
1063, 282.905
1064, 282.929
1065, 282.950
1066, 282.968
1067, 282.984
1068, 282.998
1069, 283.009
1070, 283.017
1071, 283.024
1072, 283.029
1073, 283.032
1074, 283.033
1075, 283.032
1076, 283.029
1077, 283.026
1078, 283.020
1079, 283.014
1080, 283.006
1081, 282.998
1082, 282.988
1083, 282.978
1084, 282.966
1085, 282.955
1086, 282.942
1087, 282.930
1088, 282.917
1089, 282.904
1090, 282.891
1091, 282.877
1092, 282.865
1093, 282.852
1094, 282.840
1095, 282.828
1096, 282.817
1097, 282.806
1098, 282.796
1099, 282.787
1100, 282.779
1101, 282.773
1102, 282.767
1103, 282.763
1104, 282.761
1105, 282.760
1106, 282.760
1107, 282.763
1108, 282.767
1109, 282.772
1110, 282.779
1111, 282.788
1112, 282.798
1113, 282.809
1114, 282.822
1115, 282.836
1116, 282.851
1117, 282.867
1118, 282.884
1119, 282.902
1120, 282.922
1121, 282.942
1122, 282.963
1123, 282.985
1124, 283.008
1125, 283.031
1126, 283.055
1127, 283.080
1128, 283.106
1129, 283.131
1130, 283.158
1131, 283.184
1132, 283.211
1133, 283.238
1134, 283.266
1135, 283.293
1136, 283.321
1137, 283.349
1138, 283.377
1139, 283.404
1140, 283.432
1141, 283.460
1142, 283.487
1143, 283.514
1144, 283.541
1145, 283.567
1146, 283.593
1147, 283.618
1148, 283.643
1149, 283.668
1150, 283.691
1151, 283.714
1152, 283.736
1153, 283.758
1154, 283.779
1155, 283.798
1156, 283.817
1157, 283.834
1158, 283.851
1159, 283.867
1160, 283.881
1161, 283.894
1162, 283.906
1163, 283.917
1164, 283.926
1165, 283.935
1166, 283.942
1167, 283.949
1168, 283.954
1169, 283.958
1170, 283.961
1171, 283.964
1172, 283.965
1173, 283.966
1174, 283.965
1175, 283.964
1176, 283.962
1177, 283.959
1178, 283.955
1179, 283.951
1180, 283.945
1181, 283.940
1182, 283.933
1183, 283.925
1184, 283.918
1185, 283.909
1186, 283.900
1187, 283.890
1188, 283.880
1189, 283.869
1190, 283.857
1191, 283.845
1192, 283.833
1193, 283.820
1194, 283.807
1195, 283.794
1196, 283.780
1197, 283.765
1198, 283.751
1199, 283.736
1200, 283.721
1201, 283.705
1202, 283.690
1203, 283.674
1204, 283.658
1205, 283.642
1206, 283.626
1207, 283.610
1208, 283.593
1209, 283.577
1210, 283.560
1211, 283.544
1212, 283.527
1213, 283.510
1214, 283.493
1215, 283.475
1216, 283.457
1217, 283.439
1218, 283.421
1219, 283.402
1220, 283.383
1221, 283.363
1222, 283.343
1223, 283.322
1224, 283.301
1225, 283.279
1226, 283.257
1227, 283.234
1228, 283.211
1229, 283.187
1230, 283.162
1231, 283.136
1232, 283.110
1233, 283.083
1234, 283.055
1235, 283.026
1236, 282.996
1237, 282.966
1238, 282.934
1239, 282.902
1240, 282.868
1241, 282.834
1242, 282.798
1243, 282.762
1244, 282.724
1245, 282.685
1246, 282.645
1247, 282.604
1248, 282.562
1249, 282.518
1250, 282.473
1251, 282.427
1252, 282.379
1253, 282.330
1254, 282.280
1255, 282.228
1256, 282.175
1257, 282.120
1258, 282.064
1259, 282.006
1260, 281.948
1261, 281.889
1262, 281.829
1263, 281.769
1264, 281.710
1265, 281.652
1266, 281.594
1267, 281.539
1268, 281.485
1269, 281.433
1270, 281.384
1271, 281.337
1272, 281.295
1273, 281.255
1274, 281.220
1275, 281.189
1276, 281.163
1277, 281.141
1278, 281.125
1279, 281.113
1280, 281.104
1281, 281.100
1282, 281.100
1283, 281.102
1284, 281.108
1285, 281.117
1286, 281.128
1287, 281.142
1288, 281.157
1289, 281.175
1290, 281.193
1291, 281.213
1292, 281.234
1293, 281.256
1294, 281.278
1295, 281.300
1296, 281.322
1297, 281.343
1298, 281.364
1299, 281.384
1300, 281.403
1301, 281.420
1302, 281.436
1303, 281.450
1304, 281.461
1305, 281.470
1306, 281.476
1307, 281.479
1308, 281.478
1309, 281.475
1310, 281.469
1311, 281.460
1312, 281.448
1313, 281.434
1314, 281.417
1315, 281.398
1316, 281.376
1317, 281.352
1318, 281.327
1319, 281.299
1320, 281.269
1321, 281.238
1322, 281.205
1323, 281.170
1324, 281.134
1325, 281.097
1326, 281.059
1327, 281.019
1328, 280.979
1329, 280.937
1330, 280.895
1331, 280.852
1332, 280.809
1333, 280.765
1334, 280.721
1335, 280.677
1336, 280.632
1337, 280.588
1338, 280.543
1339, 280.499
1340, 280.455
1341, 280.412
1342, 280.369
1343, 280.327
1344, 280.285
1345, 280.245
1346, 280.205
1347, 280.166
1348, 280.129
1349, 280.093
1350, 280.058
1351, 280.025
1352, 279.993
1353, 279.963
1354, 279.934
1355, 279.906
1356, 279.880
1357, 279.854
1358, 279.830
1359, 279.808
1360, 279.786
1361, 279.766
1362, 279.747
1363, 279.729
1364, 279.712
1365, 279.696
1366, 279.681
1367, 279.667
1368, 279.654
1369, 279.642
1370, 279.630
1371, 279.620
1372, 279.610
1373, 279.601
1374, 279.593
1375, 279.586
1376, 279.579
1377, 279.573
1378, 279.567
1379, 279.562
1380, 279.558
1381, 279.554
1382, 279.551
1383, 279.548
1384, 279.546
1385, 279.544
1386, 279.542
1387, 279.541
1388, 279.540
1389, 279.539
1390, 279.538
1391, 279.538
1392, 279.538
1393, 279.538
1394, 279.538
1395, 279.539
1396, 279.539
1397, 279.539
1398, 279.540
1399, 279.540
1400, 279.540
1401, 279.540
1402, 279.540
1403, 279.540
1404, 279.540
1405, 279.539
1406, 279.538
1407, 279.537
1408, 279.536
1409, 279.534
1410, 279.532
1411, 279.529
1412, 279.526
1413, 279.524
1414, 279.523
1415, 279.527
1416, 279.535
1417, 279.550
1418, 279.573
1419, 279.606
1420, 279.650
1421, 279.707
1422, 279.777
1423, 279.864
1424, 279.967
1425, 280.089
1426, 280.232
1427, 280.396
1428, 280.583
1429, 280.795
1430, 281.031
1431, 281.280
1432, 281.524
1433, 281.760
1434, 281.987
1435, 282.207
1436, 282.418
1437, 282.621
1438, 282.817
1439, 283.005
1440, 283.185
1441, 283.358
1442, 283.524
1443, 283.683
1444, 283.834
1445, 283.978
1446, 284.116
1447, 284.246
1448, 284.370
1449, 284.488
1450, 284.599
1451, 284.703
1452, 284.801
1453, 284.894
1454, 284.980
1455, 285.060
1456, 285.134
1457, 285.203
1458, 285.266
1459, 285.323
1460, 285.375
1461, 285.422
1462, 285.464
1463, 285.500
1464, 285.532
1465, 285.558
1466, 285.580
1467, 285.598
1468, 285.611
1469, 285.619
1470, 285.623
1471, 285.623
1472, 285.618
1473, 285.610
1474, 285.598
1475, 285.582
1476, 285.562
1477, 285.539
1478, 285.512
1479, 285.483
1480, 285.449
1481, 285.413
1482, 285.373
1483, 285.331
1484, 285.286
1485, 285.238
1486, 285.188
1487, 285.135
1488, 285.079
1489, 285.022
1490, 284.962
1491, 284.900
1492, 284.837
1493, 284.771
1494, 284.704
1495, 284.635
1496, 284.564
1497, 284.492
1498, 284.419
1499, 284.344
1500, 284.269
1501, 284.192
1502, 284.115
1503, 284.037
1504, 283.958
1505, 283.879
1506, 283.799
1507, 283.719
1508, 283.639
1509, 283.558
1510, 283.478
1511, 283.397
1512, 283.317
1513, 283.237
1514, 283.158
1515, 283.079
1516, 283.000
1517, 282.923
1518, 282.846
1519, 282.770
1520, 282.695
1521, 282.622
1522, 282.550
1523, 282.479
1524, 282.409
1525, 282.342
1526, 282.276
1527, 282.211
1528, 282.149
1529, 282.089
1530, 282.031
1531, 281.975
1532, 281.921
1533, 281.870
1534, 281.821
1535, 281.776
1536, 281.733
1537, 281.692
1538, 281.655
1539, 281.621
1540, 281.590
1541, 281.563
1542, 281.539
1543, 281.518
1544, 281.501
1545, 281.488
1546, 281.479
1547, 281.473
1548, 281.472
1549, 281.475
1550, 281.482
1551, 281.494
1552, 281.510
1553, 281.531
1554, 281.556
1555, 281.587
1556, 281.622
1557, 281.662
1558, 281.708
1559, 281.758
1560, 281.814
1561, 281.876
1562, 281.942
1563, 282.012
1564, 282.083
1565, 282.155
1566, 282.226
1567, 282.296
1568, 282.361
1569, 282.422
1570, 282.476
1571, 282.523
1572, 282.561
1573, 282.589
1574, 282.604
1575, 282.607
1576, 282.595
1577, 282.568
1578, 282.523
1579, 282.459
1580, 282.376
1581, 282.271
1582, 282.144
1583, 281.992
1584, 281.815
1585, 281.612
1586, 281.380
1587, 281.118
1588, 280.826
1589, 280.502
1590, 280.147
1591, 279.767
1592, 279.363
1593, 278.939
1594, 278.500
1595, 278.049
1596, 277.590
1597, 277.125
1598, 276.659
1599, 276.196
1600, 275.738
1601, 275.290
1602, 274.855
1603, 274.437
1604, 274.039
1605, 273.665
1606, 273.318
1607, 273.003
1608, 272.722
1609, 272.480
1610, 272.280
1611, 272.125
1612, 272.015
1613, 271.948
1614, 271.921
1615, 271.931
1616, 271.975
1617, 272.050
1618, 272.154
1619, 272.284
1620, 272.437
1621, 272.610
1622, 272.801
1623, 273.006
1624, 273.223
1625, 273.450
1626, 273.683
1627, 273.919
1628, 274.156
1629, 274.392
1630, 274.623
1631, 274.848
1632, 275.068
1633, 275.282
1634, 275.489
1635, 275.688
1636, 275.880
1637, 276.062
1638, 276.236
1639, 276.399
1640, 276.553
1641, 276.695
1642, 276.827
1643, 276.948
1644, 277.059
1645, 277.160
1646, 277.252
1647, 277.334
1648, 277.407
1649, 277.472
1650, 277.528
1651, 277.576
1652, 277.616
1653, 277.649
1654, 277.674
1655, 277.693
1656, 277.705
1657, 277.710
1658, 277.710
1659, 277.703
1660, 277.692
1661, 277.675
1662, 277.653
1663, 277.626
1664, 277.596
